-38.57144	 67.79173	 1	 1573	 
-35.35715	 67.79173	 1	 1574	 
15.51724	 66.85669	 2	 1590	 
18.62069	 66.85669	 1	 1591	 
21.72414	 66.85669	 1	 1592	 
24.82759	 66.85669	 1	 1593	 
27.93103	 66.85669	 6	 1594	 
31.03448	 66.85669	 1	 1595	 
34.13793	 66.85669	 1	 1596	 
37.24138	 66.85669	 6	 1597	 
40.34483	 66.85669	 1	 1598	 
49.65517	 66.85669	 2	 1601	 
52.75862	 66.85669	 2	 1602	 
55.86207	 66.85669	 2	 1603	 
58.96552	 66.85669	 2	 1604	 
62.06897	 66.85669	 2	 1605	 
65.17242	 66.85669	 2	 1606	 
68.27586	 66.85669	 2	 1607	 
71.37931	 66.85669	 2	 1608	 
74.48276	 66.85669	 2	 1609	 
77.58620	 66.85669	 2	 1610	 
80.68965	 66.85669	 2	 1611	 
83.79311	 66.85669	 2	 1612	 
86.89655	 66.85669	 2	 1613	 
90.00000	 66.85669	 2	 1614	 
93.10345	 66.85669	 2	 1615	 
96.20689	 66.85669	 2	 1616	 
99.31035	 66.85669	 2	 1617	 
102.41380	 66.85669	 2	 1618	 
105.51724	 66.85669	 2	 1619	 
108.62069	 66.85669	 2	 1620	 
111.72414	 66.85669	 2	 1621	 
114.82758	 66.85669	 2	 1622	 
117.93104	 66.85669	 2	 1623	 
121.03448	 66.85669	 2	 1624	 
124.13793	 66.85669	 2	 1625	 
127.24138	 66.85669	 2	 1626	 
130.34483	 66.85669	 2	 1627	 
133.44827	 66.85669	 4	 1628	 
136.55173	 66.85669	 2	 1629	 
139.65517	 66.85669	 2	 1630	 
142.75862	 66.85669	 2	 1631	 
145.86208	 66.85669	 2	 1632	 
148.96552	 66.85669	 2	 1633	 
152.06897	 66.85669	 2	 1634	 
155.17241	 66.85669	 2	 1635	 
158.27586	 66.85669	 2	 1636	 
161.37930	 66.85669	 2	 1637	 
164.48276	 66.85669	 2	 1638	 
167.58621	 66.85669	 2	 1639	 
170.68965	 66.85669	 2	 1640	 
173.79311	 66.85669	 2	 1641	 
176.89655	 66.85669	 2	 1642	 
-180.00000	 66.85669	 2	 1643	 
-176.89655	 66.85669	 2	 1644	 
-161.37930	 66.85669	 2	 1649	 
-158.27586	 66.85669	 2	 1650	 
-155.17241	 66.85669	 2	 1651	 
-152.06897	 66.85669	 2	 1652	 
-148.96552	 66.85669	 2	 1653	 
-145.86208	 66.85669	 2	 1654	 
-142.75862	 66.85669	 2	 1655	 
-139.65517	 66.85669	 1	 1656	 
-136.55173	 66.85669	 1	 1657	 
-133.44827	 66.85669	 6	 1658	 
-130.34483	 66.85669	 6	 1659	 
-127.24138	 66.85669	 6	 1660	 
-124.13792	 66.85669	 2	 1661	 
